customer_id	campaign	response	response_date	purchase	purchase_date	product_id	Rowid	age	age_youngest_child	average#balance#feed#index	branch	debt_equity	gender	bad_payment	gold_card	pension_plan	household_debt_to_equity_ratio	income	marital	members_in_household	months_current_account	months_customer	call_center_contacts	loan_accounts	number_products	number_transactions	non_worker_percentage	white_collar_percentage	rfm_score	X_random
128760	2	1	2006-07-23 00:00:00	0		421	2225	46	18	297	"Ravensville"	46	"M"	0	0	0	53	87110.000000	"U"	2	33	"36"	2	2	4	3	14	31	10.027200	2
128813	2	1	2006-07-07 00:00:00	1		183	939	23	0	522	"Kingsville"	23	"M"	0	0	0	53	87110.000000	"S"	2	18	"24"	2	2	6	8	14	31	14.644700	2
128818	2	1	2006-07-19 00:00:00	1		421	1916	22	0	335	"Princeton"	22	"M"	0	0	0	53	87110.000000	"S"	2	14	"24"	2	1	4	1	14	31	12.432300	3
129031	2	1	2006-07-07 00:00:00	0		183	947	37	9	142	"Ravensville"	37	"F"	0	0	0	53	87110.000000	"U"	2	39	"48"	2	0	2	2	14	31	8.397660	3
129077	2	1	2006-07-06 00:00:00	1		421	861	34	5	42	"Kingsville"	34	"M"	0	0	0	53	87110.000000	"M"	2	6	"12"	2	0	3	1	14	31	9.039950	1
129081	2	1	2006-07-28 00:00:00	1		183	2625	29	0	887	"Foxton"	29	"M"	0	0	0	53	87110.000000	"S"	2	23	"36"	2	0	2	22	14	31	29.291300	3
129132	2	1	2006-07-24 00:00:00	0		183	2328	54	24	122	"Queensbury"	54	"M"	0	0	0	53	87110.000000	"U"	1	38	"48"	2	0	4	2	14	31	10.419000	3
129156	2	1	2006-07-02 00:00:00	0		421	548	53	23	280	"Foxton"	53	"F"	0	0	0	53	87110.000000	"S"	1	5	"12"	2	3	5	2	14	31	10.635700	1
129262	2	1	2006-07-05 00:00:00	1		183	763	32	4	446	"Ravensville"	32	"M"	0	0	0	53	87110.000000	"S"	2	7	"12"	2	0	2	26	14	31	32.890800	2
129283	2	1	2006-07-27 00:00:00	1		421	2558	20	0	148	"Princeton"	20	"M"	0	0	0	53	87110.000000	"S"	2	39	"48"	2	3	5	3	14	31	12.414600	2
129294	2	1	2006-07-30 00:00:00	1		183	2790	28	0	634	"Foxton"	28	"M"	0	0	0	53	87110.000000	"S"	2	33	"36"	2	1	6	24	14	31	30.903299	3
129316	2	1	2006-07-14 00:00:00	0		421	1542	53	25	227	"Ravensville"	53	"F"	0	0	0	53	87110.000000	"M"	1	20	"24"	2	1	2	1	14	31	13.165700	2
129328	2	1	2006-07-09 00:00:00	0		183	1091	62	31	89	"Princeton"	62	"F"	0	0	0	53	87110.000000	"U"	1	41	"48"	2	1	4	1	14	31	8.989000	3
129361	2	1	2006-07-24 00:00:00	1		421	2327	41	13	52	"Queensbury"	41	"M"	0	0	0	53	87110.000000	"S"	2	24	"36"	2	0	3	1	14	31	11.849000	2
129371	2	1	2006-07-16 00:00:00	1		421	1691	29	0	342	"Ravensville"	29	"M"	0	0	0	53	87110.000000	"S"	2	40	"48"	2	1	4	2	14	31	12.383200	2
129389	2	1	2006-07-14 00:00:00	0		183	1523	34	6	23	"Catburg"	34	"F"	0	0	0	53	87110.000000	"S"	2	39	"48"	2	0	3	1	14	31	9.386660	3
129403	2	1	2006-07-28 00:00:00	1		183	2636	44	16	737	"Catburg"	44	"F"	0	0	0	53	87110.000000	"S"	2	6	"12"	2	0	6	20	14	31	27.315300	2
129420	2	1	2006-07-28 00:00:00	1		183	2637	24	0	686	"Catburg"	24	"F"	0	0	0	53	87110.000000	"S"	2	7	"12"	2	4	1	18	14	31	25.372999	1
129427	2	1	2006-07-08 00:00:00	1		421	1024	29	0	57	"Ravensville"	29	"M"	0	0	0	53	87110.000000	"S"	2	27	"36"	2	0	3	2	14	31	10.685300	2
129441	2	1	2006-07-25 00:00:00	1		183	2399	52	28	349	"Queensbury"	52	"F"	0	0	0	53	87110.000000	"U"	1	9	"12"	2	1	5	19	14	31	25.822300	2
129445	2	1	2006-07-17 00:00:00	0		183	1760	45	15	369	"Kingsville"	45	"F"	0	0	0	53	87110.000000	"M"	2	16	"24"	2	1	4	3	14	31	10.135000	2
129563	2	1	2006-07-28 00:00:00	0		421	2627	52	23	95	"Foxton"	52	"M"	0	0	0	53	87110.000000	"S"	1	11	"12"	2	0	1	1	14	31	7.594000	2
129624	1	1	2006-04-19 00:00:00	1	2006-04-19 00:00:00		114	51	20	480	"Ravensville"	51	"M"	0	0	0	53	87110.000000	"M"	1	28	"36"	2	0	5	26	14	31	33.498600	1
129842	2	1	2006-07-06 00:00:00	1		183	859	50	16	467	"Ravensville"	50	"F"	0	0	0	53	87110.000000	"S"	2	29	"36"	2	1	3	24	14	31	30.620001	2
129889	2	1	2006-07-02 00:00:00	1		183	558	49	19	808	"Ravensville"	49	"F"	0	0	0	57	87748.000000	"S"	3	31	"36"	2	0	3	18	7	34	24.941200	2
129929	2	1	2006-07-25 00:00:00	1		183	2400	47	15	459	"Kingsville"	47	"F"	0	0	0	57	87748.000000	"M"	4	12	"24"	2	1	2	25	7	34	31.632299	3
129935	2	1	2006-07-29 00:00:00	0		421	2688	44	16	99	"Queensbury"	44	"M"	0	0	0	57	87748.000000	"M"	4	23	"36"	2	2	3	1	7	34	8.165670	1
129960	2	1	2006-07-16 00:00:00	1		421	1690	17	0	200	"Queensbury"	17	"F"	0	0	0	57	87748.000000	"S"	4	17	"24"	2	0	2	2	7	34	10.094000	3
130084	2	1	2006-07-10 00:00:00	1		421	1183	31	3	118	"Ravensville"	31	"M"	0	0	0	57	87748.000000	"S"	4	34	"36"	2	2	3	2	7	34	9.484670	2
130095	2	1	2006-07-07 00:00:00	0		183	935	33	7	135	"Princeton"	33	"F"	0	0	0	57	87748.000000	"U"	4	41	"48"	2	2	2	1	7	34	10.552300	3
130107	2	1	2006-07-30 00:00:00	0		183	2789	53	24	263	"Ravensville"	53	"M"	0	0	0	57	87748.000000	"U"	3	9	"12"	2	2	2	1	7	34	12.839000	2
130130	2	1	2006-07-30 00:00:00	1		421	2782	24	0	203	"Kingsville"	24	"F"	0	0	0	57	87748.000000	"S"	4	32	"36"	2	0	3	2	7	34	10.514300	1
130149	2	1	2006-07-20 00:00:00	0		421	1991	52	21	159	"Foxton"	52	"F"	0	0	0	57	87748.000000	"S"	3	33	"36"	2	1	3	2	7	34	8.671330	3
130165	1	1	2006-05-23 00:00:00	1	2006-05-23 00:00:00		395	41	11	179	"Catburg"	41	"M"	0	0	0	57	87748.000000	"M"	4	33	"36"	2	2	2	1	7	34	8.559000	1
130166	2	1	2006-07-22 00:00:00	1		183	2170	47	13	1148	"Kingsville"	47	"M"	0	0	0	57	87748.000000	"M"	4	37	"48"	2	1	6	14	7	34	21.530701	1
130320	2	1	2006-07-09 00:00:00	0		421	1086	33	0	291	"Kingsville"	33	"F"	0	0	0	57	87748.000000	"S"	4	19	"24"	2	3	1	1	7	34	11.235700	1
130388	2	1	2006-07-31 00:00:00	0		183	2852	37	9	204	"Ravensville"	37	"F"	0	0	0	52	88016.000000	"M"	5	11	"24"	3	3	2	1	14	33	7.366660	2
130408	2	1	2006-07-11 00:00:00	0		183	1253	49	20	343	"Catburg"	49	"F"	0	0	0	52	88016.000000	"M"	4	39	"48"	3	0	2	1	14	33	12.939000	1
130505	2	1	2006-07-20 00:00:00	1		183	2007	30	0	508	"Kingsville"	30	"M"	0	0	0	52	88016.000000	"S"	5	31	"36"	3	0	2	9	14	33	15.811600	3
130603	2	1	2006-07-19 00:00:00	0		421	1917	27	0	84	"Princeton"	27	"F"	0	0	0	52	88016.000000	"S"	5	36	"48"	3	1	4	2	14	33	8.511330	2
130619	2	1	2006-07-28 00:00:00	0		421	2626	53	19	129	"Princeton"	53	"F"	0	0	0	52	88016.000000	"S"	4	41	"48"	3	3	4	1	14	33	11.595700	2
130712	2	1	2006-07-17 00:00:00	1		421	1752	39	6	405	"Princeton"	39	"M"	0	0	0	52	88016.000000	"U"	5	9	"12"	3	0	4	2	14	33	11.944700	2
130723	2	1	2006-07-25 00:00:00	0		183	2402	40	7	199	"Queensbury"	40	"F"	0	0	0	52	88016.000000	"S"	5	39	"48"	3	2	2	1	14	33	9.565670	1
130727	2	1	2006-07-15 00:00:00	0		421	1596	48	18	89	"Queensbury"	48	"F"	0	0	0	52	88016.000000	"S"	5	20	"24"	3	0	2	2	14	33	8.322320	2
130795	2	1	2006-07-21 00:00:00	1		421	2059	31		1187	"Princeton"	31	"M"	0	0	0	52	88016.000000	"S"	4	35	"48"	3	2	3	1	14	33	11.799000	1
130801	2	1	2006-07-17 00:00:00	1		183	1765	43	12	360	"Kingsville"	43	"M"	0	0	0	52	88016.000000	"U"	5	11	"12"	3	7	0	22	14	33	28.826401	2
130849	2	1	2006-07-29 00:00:00	0		183	2699	50	21	16	"Kingsville"	50	"M"	0	0	0	52	88016.000000	"S"	4	24	"36"	3	1	1	1	14	33	7.181660	3
130865	1	1	2006-04-17 00:00:00	1	2006-04-17 00:00:00		101	32	5	203	"Ravensville"	32	"F"	0	0	0	52	88016.000000	"M"	5	39	"48"	3	1	3	2	14	33	10.799000	2
130894	2	1	2006-07-13 00:00:00	1		183	1425	66	35	605	"Princeton"	66	"F"	0	0	0	52	88016.000000	"M"	4	13	"24"	3	1	1	15	14	33	22.503700	2
131116	2	1	2006-07-05 00:00:00	1		183	750	25	0	641	"Foxton"	25	"F"	0	0	0	52	88016.000000	"S"	5	41	"48"	3	0	0	29	14	33	36.743401	2
131120	2	1	2006-07-20 00:00:00	1		183	1975	38	10	490	"Queensbury"	38	"M"	0	0	0	52	88016.000000	"U"	5	11	"12"	3	0	1	26	14	33	32.889301	1
131169	2	1	2006-07-13 00:00:00	0		421	1411	40	11	254	"Ravensville"	40	"F"	0	0	0	52	88016.000000	"M"	5	34	"36"	3	0	1	1	14	33	8.972330	2
131293	2	1	2006-07-28 00:00:00	0		421	2632	65	34	60	"Queensbury"	65	"M"	0	0	0	52	88016.000000	"S"	4	26	"36"	3	3	1	1	14	33	10.326700	2
131325	2	1	2006-07-29 00:00:00	0		183	2701	48	17	360	"Ravensville"	48	"M"	0	0	0	52	88016.000000	"U"	5	14	"24"	3	0	3	1	14	33	10.749000	1
131340	2	1	2006-07-13 00:00:00	1		421	1429	44	13	261	"Ravensville"	44	"M"	0	0	0	52	88016.000000	"U"	5	32	"36"	3	0	2	1	14	33	11.839000	3
131459	2	1	2006-07-27 00:00:00	1		421	2553	38	7	50	"Foxton"	38	"M"	0	0	0	52	88016.000000	"M"	5	8	"12"	3	1	4	2	14	33	9.344980	1
131495	2	1	2006-07-11 00:00:00	0		183	1257	39	11	222	"Princeton"	39	"F"	0	0	0	52	88016.000000	"S"	5	13	"24"	3	0	3	2	14	33	10.352300	1
131537	2	1	2006-07-14 00:00:00	0		421	1509	67	35	179	"Catburg"	67	"M"	0	0	0	52	88016.000000	"M"	4	9	"12"	3	0	2	1	14	33	8.379000	2
131715	2	1	2006-07-15 00:00:00	1		421	1606	27	2	1249	"Princeton"	27	"F"	0	0	0	52	88016.000000	"M"	5	33	"36"	3	1	2	1	14	33	10.049000	3
131745	1	1	2006-05-23 00:00:00	1	2006-05-23 00:00:00		396	44	9	182	"Foxton"	44	"F"	0	0	0	52	88016.000000	"M"	5	39	"48"	3	0	3	1	14	33	8.559000	3
131917	2	1	2006-07-26 00:00:00	1		183	2484	37	6	604	"Princeton"	37	"F"	0	0	0	52	88016.000000	"M"	5	37	"48"	3	2	1	27	14	33	34.905399	3
132106	2	1	2006-07-21 00:00:00	0		183	2060	33	5	1539	"Ravensville"	33	"F"	0	0	0	52	88016.000000	"S"	5	37	"48"	3	0	2	1	14	33	10.399000	3
132123	2	1	2006-07-06 00:00:00	1		183	858	41	14	578	"Princeton"	41	"M"	0	0	0	52	88016.000000	"U"	5	31	"36"	3	2	5	25	14	33	32.110600	3
132127	2	1	2006-07-20 00:00:00	1		421	1989	35	7	119	"Foxton"	35	"M"	0	0	0	52	88016.000000	"S"	5	23	"36"	3	0	3	2	14	33	9.348320	3
132156	2	1	2006-07-17 00:00:00	1		183	1768	47	19	741	"Queensbury"	47	"M"	0	0	0	52	88016.000000	"U"	4	18	"24"	3	3	6	21	14	33	28.340300	2
132222	2	1	2006-07-04 00:00:00	0		421	703	53	38	3322	"Queensbury"	53	"M"	0	0	0	52	88016.000000	"U"	4	32	"36"	3	1	3	3	14	33	12.247000	2
132228	2	1	2006-07-19 00:00:00	0		421	1923	44	15	1240	"Ravensville"	44	"M"	0	0	0	52	88016.000000	"M"	5	20	"24"	3	0	4	2	14	33	12.348000	3
132240	2	1	2006-07-10 00:00:00	0		421	1168	39	10	246	"Princeton"	39	"F"	0	0	0	52	88016.000000	"S"	5	21	"24"	3	1	1	1	14	33	12.585700	2
132242	2	1	2006-07-24 00:00:00	1		421	2313	33	1	206	"Princeton"	33	"M"	0	0	0	52	88016.000000	"U"	5	22	"24"	3	0	3	3	14	33	11.933300	2
132308	1	1	2006-05-04 00:00:00	1	2006-05-04 00:00:00		246	25	0	175	"Catburg"	25	"F"	0	0	0	52	88016.000000	"S"	5	18	"24"	3	0	3	1	14	33	9.192330	1
132343	2	1	2006-07-02 00:00:00	0		183	535	54	29	120	"Ravensville"	54	"F"	0	0	0	52	88016.000000	"U"	4	22	"24"	3	2	4	1	14	33	8.019990	1
132351	2	1	2006-07-29 00:00:00	1		183	2702	32	2	586	"Princeton"	32	"F"	0	0	0	52	88016.000000	"S"	5	5	"12"	3	0	6	28	14	33	34.889400	3
132383	2	1	2006-07-13 00:00:00	1		421	1440	36	2	69	"Foxton"	36	"M"	0	0	0	52	88016.000000	"U"	5	25	"36"	3	1	3	1	14	33	11.669000	1
132433	1	1	2006-04-05 00:00:00	1	2006-04-05 00:00:00		27	19	0	384	"Princeton"	19	"M"	0	0	0	52	88016.000000	"S"	5	34	"36"	3	5	3	2	14	33	11.358000	3
132496	1	1	2006-05-21 00:00:00	1	2006-05-21 00:00:00		380	48	18	228	"Catburg"	48	"F"	0	0	0	52	88016.000000	"U"	5	41	"48"	3	0	3	2	14	33	9.685660	1
132515	2	1	2006-07-23 00:00:00	0		183	2234	46	15	133	"Ravensville"	46	"F"	0	0	0	52	88016.000000	"U"	5	26	"36"	3	0	2	1	14	33	11.719000	2
132562	2	1	2006-07-16 00:00:00	1		183	1676	51	23	820	"Catburg"	51	"F"	0	0	0	52	88016.000000	"M"	4	29	"36"	3	2	1	18	14	33	24.980301	1
132563	2	1	2006-07-13 00:00:00	0		183	1414	46	14	431	"Foxton"	46	"M"	0	0	0	52	88016.000000	"U"	5	41	"48"	3	0	5	1	14	33	10.132300	3
132575	2	1	2006-07-04 00:00:00	0		421	694	43	18	267	"Ravensville"	43	"F"	0	0	0	52	88016.000000	"U"	5	10	"12"	3	1	4	3	14	33	10.680300	2
132582	2	1	2006-07-11 00:00:00	1		421	1258	25	0	449	"Kingsville"	25	"F"	0	0	0	52	88016.000000	"S"	5	31	"36"	3	0	6	1	14	33	12.082300	3
132583	2	1	2006-07-04 00:00:00	0		183	695	44	16	179	"Princeton"	44	"M"	0	0	0	52	88016.000000	"M"	5	26	"36"	3	0	5	2	14	33	12.079000	2
132600	2	1	2006-07-14 00:00:00	0		421	1524	57	27	384	"Ravensville"	57	"F"	0	0	0	52	88016.000000	"M"	4	29	"36"	3	3	2	1	14	33	11.282300	3
132610	2	1	2006-07-04 00:00:00	1		183	688	27	4	401	"Catburg"	27	"F"	0	0	0	52	88016.000000	"M"	5	20	"24"	3	1	6	16	14	33	23.333700	3
132626	2	1	2006-07-17 00:00:00	0		421	1762	32	3	99	"Princeton"	32	"F"	0	0	0	52	88016.000000	"M"	5	21	"24"	3	1	2	1	14	33	11.322300	2
132677	1	1	2006-04-30 00:00:00	1	2006-04-30 00:00:00		197	37	12	748	"Ravensville"	37	"F"	0	0	0	52	88016.000000	"M"	5	32	"36"	3	1	6	6	14	33	13.952600	3
132831	2	1	2006-07-04 00:00:00	0		421	690	40	7	53	"Foxton"	40	"M"	0	0	0	52	88016.000000	"M"	5	40	"48"	3	3	2	1	14	33	7.249000	2
132864	2	1	2006-07-17 00:00:00	1		421	1763	35	3	225	"Ravensville"	35	"M"	0	0	0	52	88016.000000	"S"	5	40	"48"	3	0	5	4	14	33	11.506000	2
132871	2	1	2006-07-28 00:00:00	0		421	2628	44	18	134	"Catburg"	44	"F"	0	0	0	52	88016.000000	"S"	5	33	"36"	3	0	3	2	14	33	9.052320	2
132886	1	1	2006-04-10 00:00:00	1	2006-04-10 00:00:00		61	33	1	180	"Kingsville"	33	"F"	0	0	0	52	88016.000000	"S"	5	14	"24"	3	1	1	1	14	33	9.992330	1
132917	2	1	2006-07-28 00:00:00	0		183	2623	41	11	524	"Ravensville"	41	"F"	0	0	0	52	88016.000000	"M"	5	21	"24"	3	0	3	4	14	33	11.500800	2
132973	2	1	2006-07-20 00:00:00	1		421	2002	30	4	31	"Ravensville"	30	"M"	0	0	0	52	88016.000000	"S"	5	33	"36"	3	0	1	1	14	33	12.296700	2
132987	2	1	2006-07-12 00:00:00	0		183	1330	44	15	192	"Princeton"	44	"F"	0	0	0	52	88016.000000	"S"	5	5	"12"	3	0	6	3	14	33	12.613800	3
133100	2	1	2006-07-25 00:00:00	1		421	2407	32	7	1998	"Kingsville"	32	"M"	0	0	0	52	88016.000000	"M"	5	27	"36"	3	3	3	2	14	33	13.764700	1
133126	2	1	2006-07-21 00:00:00	1		421	2074	39	9	55	"Queensbury"	39	"M"	0	0	0	52	88016.000000	"M"	5	24	"36"	3	1	3	2	14	33	10.784800	3
133177	2	1	2006-07-06 00:00:00	1		421	853	33	1	109	"Catburg"	33	"M"	0	0	0	52	88016.000000	"S"	5	34	"36"	3	0	5	3	14	33	11.297000	3
133216	1	1	2006-04-05 00:00:00	1	2006-04-05 00:00:00		33	42	10	180	"Kingsville"	42	"F"	0	0	0	52	88016.000000	"S"	5	26	"36"	3	2	3	1	14	33	10.159000	2
133221	2	1	2006-07-08 00:00:00	0		183	1016	46	17	158	"Ravensville"	46	"F"	0	0	0	52	88016.000000	"M"	5	28	"36"	3	1	2	1	14	33	7.572330	2
133305	2	1	2006-07-07 00:00:00	0		421	948	49	23	117	"Queensbury"	49	"F"	0	0	0	52	88016.000000	"M"	4	40	"48"	3	3	4	1	14	33	7.742330	1
133374	2	1	2006-07-29 00:00:00	1		183	2698	11	0	519	"Catburg"	11	"F"	0	0	0	52	88016.000000	"S"	5	11	"24"	3	0	6	21	14	33	28.188801	1
133377	2	1	2006-07-22 00:00:00	1		183	2150	47	17	610	"Foxton"	47	"M"	0	0	0	52	88016.000000	"U"	5	14	"24"	3	5	2	25	14	33	31.925600	1
133403	1	1	2006-05-21 00:00:00	1	2006-05-21 00:00:00		376	37	5	462	"Foxton"	37	"F"	0	0	0	52	88016.000000	"M"	5	27	"36"	3	1	0	29	14	33	35.827900	2
133409	2	1	2006-07-26 00:00:00	1		421	2475	37	9	1299	"Foxton"	37	"M"	0	0	0	52	88016.000000	"S"	5	10	"12"	3	0	2	1	14	33	9.282330	1
133467	2	1	2006-07-20 00:00:00	1		183	1992	43	8	416	"Ravensville"	43	"F"	0	0	0	52	88016.000000	"S"	5	8	"12"	3	1	1	8	14	33	17.149300	3
133582	2	1	2006-07-13 00:00:00	1		183	1428	58	32	553	"Queensbury"	58	"M"	0	0	0	52	88016.000000	"M"	4	30	"36"	3	1	4	19	14	33	25.752300	2
133598	2	1	2006-07-05 00:00:00	1		421	773	24	0	219	"Catburg"	24	"F"	0	0	0	52	88016.000000	"S"	5	32	"36"	3	0	1	1	14	33	9.919000	2
133771	2	1	2006-07-16 00:00:00	1		183	1677	25	0	416	"Princeton"	25	"F"	0	0	0	52	88016.000000	"S"	5	20	"24"	3	1	1	8	14	33	14.582600	1
133803	2	1	2006-07-04 00:00:00	1		421	684	45	16	189	"Foxton"	45	"M"	0	0	0	52	88016.000000	"U"	5	24	"36"	3	0	1	1	14	33	9.522330	2
133849	1	1	2006-04-19 00:00:00	1	2006-04-19 00:00:00		115	36	7	159	"Kingsville"	36	"F"	0	0	0	52	88016.000000	"M"	5	7	"12"	3	4	2	1	14	33	9.692330	1
133852	1	1	2006-05-08 00:00:00	1	2006-05-08 00:00:00		273	46	17	281	"Ravensville"	46	"F"	0	0	0	52	88016.000000	"M"	5	19	"24"	3	2	4	2	14	33	10.148000	3
133858	2	1	2006-07-04 00:00:00	0		421	681	40	28	1143	"Ravensville"	40	"M"	0	0	0	52	88016.000000	"M"	4	21	"24"	3	3	3	1	14	33	9.332330	1
133878	2	1	2006-07-16 00:00:00	1		421	1678	43	14	97	"Queensbury"	43	"M"	0	0	0	52	88016.000000	"S"	5	12	"24"	3	0	5	3	14	33	10.190000	2
133901	2	1	2006-07-28 00:00:00	1		421	2630	35	5	201	"Kingsville"	35	"M"	0	0	0	52	88016.000000	"U"	5	19	"24"	3	0	3	2	14	33	10.179000	3
133906	1	1	2006-05-04 00:00:00	1	2006-05-04 00:00:00		242	46	21	159	"Ravensville"	46	"M"	0	0	0	52	88016.000000	"S"	4	34	"36"	3	0	2	1	14	33	9.192330	1
134151	2	1	2006-07-21 00:00:00	1		183	2071	40	15	845	"Foxton"	40	"M"	0	0	0	52	88016.000000	"U"	5	9	"12"	3	0	5	19	14	33	26.244900	2
134248	2	1	2006-07-27 00:00:00	1		421	2567	29	0	94	"Foxton"	29	"M"	0	0	0	52	88016.000000	"S"	5	21	"24"	3	2	1	1	14	33	12.727300	2
134266	2	1	2006-07-29 00:00:00	1		183	2700	26	0	176	"Kingsville"	26	"F"	0	0	0	52	88016.000000	"S"	5	40	"48"	3	0	3	24	14	33	31.060801	2
134336	2	1	2006-07-28 00:00:00	1		183	2602	33	3	604	"Princeton"	33	"F"	0	0	0	52	88016.000000	"S"	5	29	"36"	3	0	4	27	14	33	33.847401	3
134358	2	1	2006-07-16 00:00:00	1		421	1667	32	0	142	"Foxton"	32	"M"	0	0	0	52	88016.000000	"S"	5	33	"36"	3	0	3	1	14	33	13.162300	2
134485	2	1	2006-07-15 00:00:00	1		183	1607	46	16	320	"Princeton"	46	"F"	0	0	1	52	88016.000000	"U"	5	18	"24"	3	3	6	8	14	33	16.411301	3
134512	2	1	2006-07-21 00:00:00	0		183	2072	40	10	148	"Princeton"	40	"F"	0	0	0	52	88016.000000	"S"	5	37	"48"	3	1	4	2	14	33	8.714670	1
134515	2	1	2006-07-20 00:00:00	1		421	1986	29	0	104	"Catburg"	29	"M"	0	0	0	52	88016.000000	"S"	5	36	"48"	3	3	4	2	14	33	9.094490	2
134552	2	1	2006-07-21 00:00:00	0		183	2073	58	28	138	"Ravensville"	58	"M"	0	0	0	52	88016.000000	"M"	4	40	"48"	3	3	4	1	14	33	9.353320	2
134555	2	1	2006-07-01 00:00:00	1		183	498	38	9	588	"Queensbury"	38	"F"	0	0	0	52	88016.000000	"M"	5	34	"36"	3	0	2	21	14	33	27.924801	2
134559	2	1	2006-07-17 00:00:00	0		421	1764	56	22	371	"Princeton"	56	"F"	0	0	0	52	88016.000000	"S"	4	38	"48"	3	5	4	3	14	33	10.496300	3
134591	2	1	2006-07-17 00:00:00	1		421	1799	44	12	104	"Kingsville"	44	"M"	0	0	0	52	88016.000000	"U"	5	24	"36"	3	1	5	3	14	33	10.204000	3
134612	2	1	2006-07-05 00:00:00	0		183	765	45	15	164	"Queensbury"	45	"F"	0	0	0	52	88016.000000	"M"	5	31	"36"	3	0	4	2	14	33	11.682300	3
134788	2	1	2006-07-09 00:00:00	1		183	1126	29	2	494	"Kingsville"	29	"F"	0	0	0	52	88016.000000	"S"	5	24	"36"	3	2	6	20	14	33	26.960501	2
134837	1	1	2006-05-27 00:00:00	1	2006-05-27 00:00:00		432	32	4	159	"Princeton"	32	"M"	0	0	0	52	88016.000000	"U"	5	10	"12"	3	0	2	1	14	33	8.425670	3
134847	1	1	2006-04-27 00:00:00	1	2006-04-27 00:00:00		178	58	30	179	"Ravensville"	58	"M"	0	0	0	52	88016.000000	"U"	4	23	"36"	3	2	3	1	14	33	9.425670	2
134880	2	1	2006-07-21 00:00:00	1		421	2106	21	0	205	"Foxton"	21	"M"	0	0	0	52	88016.000000	"S"	5	5	"12"	3	0	3	1	14	33	7.345670	1
134885	1	1	2006-05-09 00:00:00	1	2006-05-09 00:00:00		281	28	0	215	"Foxton"	28	"F"	0	0	0	52	88016.000000	"S"	5	32	"36"	3	0	4	2	14	33	10.074700	3
134962	1	1	2006-05-05 00:00:00	1	2006-05-05 00:00:00		257	56	29	174	"Kingsville"	56	"F"	0	0	0	52	88016.000000	"U"	4	32	"36"	3	1	1	1	14	33	9.159000	3
135079	2	1	2006-07-13 00:00:00	1		183	1455	35	4	684	"Foxton"	35	"M"	0	0	0	52	88016.000000	"M"	5	18	"24"	3	4	5	26	14	33	32.921299	3
135152	2	1	2006-07-25 00:00:00	1		421	2426	42	14	86	"Catburg"	42	"M"	0	0	0	52	88016.000000	"M"	5	28	"36"	3	1	3	3	14	33	13.679900	1
135187	2	1	2006-07-24 00:00:00	1		421	2289	37	11	124	"Foxton"	37	"M"	0	0	0	52	88016.000000	"S"	5	39	"48"	3	0	3	2	14	33	10.518000	2
135205	2	1	2006-07-28 00:00:00	1		421	2629	36	4	183	"Kingsville"	36	"M"	0	0	0	52	88016.000000	"U"	5	20	"24"	3	1	4	2	14	33	9.235660	3
135284	2	1	2006-07-30 00:00:00	0		421	2786	37	3	299	"Kingsville"	37	"F"	0	0	0	52	88016.000000	"U"	5	12	"24"	3	0	3	1	14	33	12.099000	1
135297	2	1	2006-07-05 00:00:00	0		183	768	58	29	65	"Kingsville"	58	"M"	0	0	0	52	88016.000000	"M"	4	39	"48"	3	1	4	3	14	33	10.391300	3
135331	2	1	2006-07-14 00:00:00	1		421	1484	40	10	317	"Ravensville"	40	"M"	0	0	0	52	88016.000000	"U"	5	35	"48"	3	1	2	1	14	33	11.765700	2
135342	2	1	2006-07-30 00:00:00	1		421	2785	39	7	134	"Catburg"	39	"M"	0	0	0	52	88016.000000	"M"	5	8	"12"	3	1	4	3	14	33	11.167300	3
135358	2	1	2006-07-27 00:00:00	0		421	2573	50	24	105	"Foxton"	50	"F"	0	0	0	52	88016.000000	"U"	4	28	"36"	3	1	3	3	14	33	10.965600	3
135367	1	1	2006-04-03 00:00:00	1	2006-04-03 00:00:00		15	33	5	306	"Catburg"	33	"M"	0	0	0	52	88016.000000	"S"	5	25	"36"	3	2	4	2	14	33	11.349700	1
135462	2	1	2006-07-25 00:00:00	1		183	2396	27	2	454	"Queensbury"	27	"F"	0	0	1	52	88016.000000	"M"	5	5	"12"	3	3	1	7	14	33	15.078200	1
135482	2	1	2006-07-06 00:00:00	0		421	829	57	30	273	"Kingsville"	57	"F"	0	0	0	52	88016.000000	"M"	4	5	"12"	3	0	4	3	14	33	10.173000	1
135552	1	1	2006-05-24 00:00:00	1	2006-05-24 00:00:00		404	42	16	161	"Queensbury"	42	"F"	0	0	0	52	88016.000000	"U"	5	26	"36"	3	7	2	1	14	33	8.525670	2
135687	1	1	2006-04-24 00:00:00	1	2006-04-24 00:00:00		149	49	19	179	"Foxton"	49	"F"	0	0	0	52	88016.000000	"M"	4	20	"24"	3	1	4	1	14	33	9.525670	2
135699	2	1	2006-07-13 00:00:00	1		183	1427	39	12	1027	"Catburg"	39	"M"	0	0	0	52	88016.000000	"S"	5	38	"48"	3	0	0	25	14	33	32.508301	2
135716	2	1	2006-07-02 00:00:00	1		421	523	39	7	277	"Catburg"	39	"M"	0	0	0	52	88016.000000	"S"	5	18	"24"	3	0	3	1	14	33	9.115670	1
135804	2	1	2006-07-07 00:00:00	0		183	972	54	24	124	"Kingsville"	54	"F"	0	0	0	52	88016.000000	"U"	4	32	"36"	3	1	3	1	14	33	12.190700	3
